group,variable,value,nickname,university,year,datestarted,mayor,degree,hobby,canvas,kthsocial,facebook,learnings,courses,thesis,fiveyears
S39,Q5,7,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q6,2,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q7,1,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q8,3,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q9,6,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q10,10,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q11,8,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S39,Q12,2,Banana,,2017,44732,Media Technology,Master in Science,Travelling - photography - music ,Yes - several times a day.,Use it very rarely - less than once a month. ,Yes - but not so much for courses ,How to make visualizations from data that is easy to interpret and also look good. Will probably come in handy. good to know how to. ,DM2350 MŠnsklig perception fšr informationsteknik - DM2601 Medieteknik och interaktionsdesign - DD1334 Databasteknik - DH2642 Interaktionsprogrammering och dynamiska webben - SF1919 Sannolikhetsteori och statistik - SF1626 Flervariabelanalys etc. Courses from Media Technology Bachelor (interactive track) and Visual Media Interactive Media Master ,Have not started planning for it.,Fullstack or frontend developer - UX/UI - maybe consultant
S40,Q1,6,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q2,8,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q3,8,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q4,7,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q5,9,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q6,7,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q7,5,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q8,7,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
S40,Q9,6,JoHa,,2018,44561,Transport Science,PhD,Triathlon,Yes - but only a few times a week.,No - but I wouldn't mind using it.,Yes - but only a few times a week.,Visualize my research results for presentation and communication of my research project,None,,
